trial,attempt,time_played,level_size_y,player_pos,collision,current_input,drift_enabled,current_drift,level_done,input_noise_magnitude,input_noise_on,visible_obstacles,last_walls_tile,adjacent_wall_tiles_x_pos,visible_drift_tiles,SoC,action_goal_selected,action_goal_x,action_goal_y
4,1,6.580352783203125e-05,10514,"[658, -66]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,True,673,345
4,1,0.10559988021850586,10514,"[658, -62]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.1619856357574463,10514,"[658, -58]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.21955299377441406,10514,"[658, -54]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.274324893951416,10514,"[658, -50]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.3304297924041748,10514,"[658, -46]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.3865337371826172,10514,"[658, -42]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.44123387336730957,10514,"[658, -38]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.4978199005126953,10514,"[658, -34]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.5552477836608887,10514,"[658, -30]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.6111009120941162,10514,"[658, -26]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.6674768924713135,10514,"[658, -22]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.7231318950653076,10514,"[658, -18]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.7784938812255859,10514,"[658, -14]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.8353526592254639,10514,"[658, -10]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.8920466899871826,10514,"[658, -6]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,0.9477219581604004,10514,"[658, -2]",False,,False,0.0,False,1,False,[],"[952, 10500]",,[],,False,673,345
4,1,1.0063138008117676,10514,"[658, 1]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.064070701599121,10514,"[658, 4]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.1233787536621094,10514,"[658, 7]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.1873347759246826,10514,"[658, 10]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.243208885192871,10514,"[658, 13]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.3014845848083496,10514,"[658, 16]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.3568367958068848,10514,"[658, 19]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.4135160446166992,10514,"[658, 22]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.4718458652496338,10514,"[658, 25]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.5361857414245605,10514,"[658, 28]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.5932517051696777,10514,"[658, 31]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.6519238948822021,10514,"[658, 34]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.7084596157073975,10514,"[658, 37]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.7652027606964111,10514,"[658, 40]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.8218786716461182,10514,"[658, 43]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.8777589797973633,10514,"[658, 46]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,1.9391417503356934,10514,"[658, 49]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.0015528202056885,10514,"[658, 52]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.0786309242248535,10514,"[658, 55]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.1447837352752686,10514,"[658, 58]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.2089169025421143,10514,"[658, 61]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.266969680786133,10514,"[658, 64]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.3234827518463135,10514,"[658, 67]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.3841657638549805,10514,"[658, 70]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.5003838539123535,10514,"[658, 73]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.558776617050171,10514,"[658, 76]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.6184756755828857,10514,"[658, 79]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.6757519245147705,10514,"[658, 82]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.7338616847991943,10514,"[658, 85]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.791574716567993,10514,"[658, 88]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.850221633911133,10514,"[658, 91]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.9068117141723633,10514,"[658, 94]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,2.9670886993408203,10514,"[658, 97]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.0237467288970947,10514,"[658, 100]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.080376625061035,10514,"[658, 103]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.138627767562866,10514,"[658, 106]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.195039987564087,10514,"[658, 109]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.2526378631591797,10514,"[658, 112]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.3079967498779297,10514,"[658, 115]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.3652427196502686,10514,"[658, 118]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.421088933944702,10514,"[658, 121]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.4765727519989014,10514,"[658, 124]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.5337178707122803,10514,"[658, 127]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.5913777351379395,10514,"[658, 130]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.6495249271392822,10514,"[658, 133]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.7086358070373535,10514,"[658, 136]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.767624855041504,10514,"[658, 139]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.827044725418091,10514,"[658, 142]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.887026786804199,10514,"[658, 145]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,3.944852828979492,10514,"[658, 148]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.007258892059326,10514,"[658, 151]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.070083856582642,10514,"[658, 154]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.126649856567383,10514,"[658, 157]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.18776273727417,10514,"[658, 160]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.244042873382568,10514,"[658, 163]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.302736759185791,10514,"[658, 166]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.358748912811279,10514,"[658, 169]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.414441823959351,10514,"[658, 172]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.471554756164551,10514,"[658, 175]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.526208877563477,10514,"[658, 178]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.58162784576416,10514,"[658, 181]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.6363537311553955,10514,"[658, 184]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.6915528774261475,10514,"[658, 187]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.748095989227295,10514,"[658, 190]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.804528713226318,10514,"[658, 193]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.867294788360596,10514,"[658, 196]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.9256227016448975,10514,"[658, 199]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,4.981716871261597,10514,"[658, 202]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,5.03720760345459,10514,"[658, 205]",False,,False,0.0,False,1,True,[],"[952, 10500]",,[],,False,673,345
4,1,5.091615915298462,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10495]",,[],,False,673.0,340.3333333333333
4,1,5.148537874221802,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10490]",,[],,True,672,345
4,1,5.260749816894531,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10485]",,[],,False,672.0,340.3333333333333
4,1,5.323164939880371,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10480]",,[],,True,671,477
4,1,5.442149877548218,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10475]",,[],,False,671.0,472.3333333333333
4,1,5.507077693939209,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10470]",,[],,False,671.0,467.66666666666663
4,1,5.572927951812744,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10465]",,[],,False,671.0,462.99999999999994
4,1,5.639364719390869,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10460]",,[],,False,671.0,458.33333333333326
4,1,5.706296682357788,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10455]",,[],,False,671.0,453.6666666666666
4,1,5.772599697113037,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10450]",,[],,False,671.0,448.9999999999999
4,1,5.840353012084961,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10445]",,[],,False,671.0,444.3333333333332
4,1,5.909381866455078,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10440]",,[],,False,671.0,439.6666666666665
4,1,5.983926773071289,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10435]",,[],,False,671.0,434.99999999999983
4,1,6.057272672653198,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10430]",,[],,False,671.0,430.33333333333314
4,1,6.132522821426392,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10425]",,[],,False,671.0,425.66666666666646
4,1,6.207549810409546,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10420]",,[],,False,671.0,420.9999999999998
4,1,6.285486698150635,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10415]",,[],,False,671.0,416.3333333333331
4,1,6.365824937820435,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10410]",,[],,False,671.0,411.6666666666664
4,1,6.449720621109009,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10405]",,[],,False,671.0,406.9999999999997
4,1,6.53215479850769,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10400]",,[],,False,671.0,402.33333333333303
4,1,6.617057800292969,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10395]",,[],,False,671.0,397.66666666666634
4,1,6.696600675582886,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10390]",,[],,False,671.0,392.99999999999966
4,1,6.777259588241577,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10385]",,[],,False,671.0,388.333333333333
4,1,6.85975980758667,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10380]",,[],,False,671.0,383.6666666666663
4,1,6.942309856414795,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10375]",,[],,False,671.0,378.9999999999996
4,1,7.026633977890015,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10370]",,[],,False,671.0,374.3333333333329
4,1,7.111160755157471,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10365]",,[],,False,671.0,369.66666666666623
4,1,7.197189807891846,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10360]",,[],,False,671.0,364.99999999999955
4,1,7.2870399951934814,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10355]",,[],,False,671.0,360.33333333333286
4,1,7.383510589599609,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10350]",,[],,False,671.0,355.6666666666662
4,1,7.474653959274292,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10345]",,[],,False,671.0,350.9999999999995
4,1,7.5672948360443115,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10340]",,[],,False,671.0,346.3333333333328
4,1,7.658841848373413,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10335]",,[],,False,671.0,341.6666666666661
4,1,7.751025915145874,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[952, 10330]",,[],,False,671.0,336.99999999999943
4,1,7.8437418937683105,10514,"[658, 208]",False,Left,False,0.0,False,1,True,[],"[952, 10325]",,[],,True,663,389
4,1,8.043108701705933,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10320]",,[],,False,668.7758112929,384.3333333333333
4,1,8.152309894561768,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10315]",,[],,False,668.7758112929,379.66666666666663
4,1,8.258898735046387,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10310]",,[],,False,668.7758112929,374.99999999999994
4,1,8.368391752243042,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10305]",,[],,False,668.7758112929,370.33333333333326
4,1,8.483588695526123,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10300]",,[],,False,668.7758112929,365.6666666666666
4,1,8.592046737670898,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10295]",,[],,False,668.7758112929,360.9999999999999
4,1,8.703737735748291,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10290]",,[],,False,668.7758112929,356.3333333333332
4,1,8.81589388847351,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10285]",,[],,False,668.7758112929,351.6666666666665
4,1,8.925116777420044,10514,"[658, 208]",False,,False,0.0,False,1,True,[],"[957, 10280]",,[],,False,668.7758112929,346.99999999999983
