trial,attempt,time_played,level_size_y,player_pos,collision,current_input,drift_enabled,current_drift,level_done,input_noise_magnitude,input_noise_on,visible_obstacles,last_walls_tile,adjacent_wall_tiles_x_pos,visible_drift_tiles,SoC,action_goal_selected,action_goal_x,action_goal_y
1,1,0.0007989406585693359,10514,"[658, -66]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,True,675,443
1,1,0.14326906204223633,10514,"[658, -62]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.20102405548095703,10514,"[658, -58]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.2563350200653076,10514,"[658, -54]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.30809903144836426,10514,"[658, -50]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.3599720001220703,10514,"[658, -46]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.4119749069213867,10514,"[658, -42]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.4643819332122803,10514,"[658, -38]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.5163378715515137,10514,"[658, -34]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.5684139728546143,10514,"[658, -30]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.6197328567504883,10514,"[658, -26]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.6712229251861572,10514,"[658, -22]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.7224807739257812,10514,"[658, -18]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.7737741470336914,10514,"[658, -14]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.8254578113555908,10514,"[658, -10]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.8774111270904541,10514,"[658, -6]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.929530143737793,10514,"[658, -2]",False,,False,0.0,False,0,False,[],"[952, 10500]",,[],,False,675,443
1,1,0.9820549488067627,10514,"[658, 1]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.0341579914093018,10514,"[658, 4]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.0853297710418701,10514,"[658, 7]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.1369500160217285,10514,"[658, 10]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.1881918907165527,10514,"[658, 13]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.2397480010986328,10514,"[658, 16]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.2909917831420898,10514,"[658, 19]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.3421261310577393,10514,"[658, 22]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.3932669162750244,10514,"[658, 25]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.4443531036376953,10514,"[658, 28]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.4954659938812256,10514,"[658, 31]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.5470359325408936,10514,"[658, 34]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.5981550216674805,10514,"[658, 37]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.6494319438934326,10514,"[658, 40]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.700624942779541,10514,"[658, 43]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.751734972000122,10514,"[658, 46]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.8028409481048584,10514,"[658, 49]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.8539869785308838,10514,"[658, 52]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.905066967010498,10514,"[658, 55]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,1.9561259746551514,10514,"[658, 58]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,2.0072288513183594,10514,"[658, 61]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
1,1,2.058321952819824,10514,"[658, 64]",False,,False,0.0,False,0,True,[],"[952, 10500]",,[],,False,675,443
